text	label
@USER @USER @USER You are neither authority nor arbiter. Have a seat.	NOT
@USER There she is nibbling in her lower lip and looking upwards at him.     “Don’t leave me Stevie.”         Honestly she didn’t know what to do without him.	NOT
@USER Diversity = Success?  LMAO	NOT
And 2 hours later I'm finally leaving the tire place	NOT
@USER I like to see them try. Antifa is listed as domestic terrorism. They should be glad they don't live in the Czech republic.	OFF
Kenyon College is soooooo beautiful!! \u2600	NOT
I hate rain \u2614\ufe0f	OFF
"@USER Does this mean you don't share the left's usual view on the 2nd amendment or does the constitution as the liberals say change with the times""?"""	NOT
Ima thug nikkaaa \ud83d\ude02\ud83d\ude02	NOT
I want to block everyone that soley has #justinbieber and #onedirection in their twitter	OFF
@USER @USER Global sushi &gt; dead commie terrorist. I choose sushi.	OFF
I wonder which car my mom left for me.	NOT
@USER possibly it don't remember but they're actually wicked good haha	NOT
Lc.6:42 \u201c..Saca primero la viga de tu propio ojo, y entonces ver\u00e1s bien para sacar la paja que est\u00e1 en el ojo de tu hermano\u201d\	OFF
@USER I'm comin	NOT
@USER Breitbart has become neocon Establishment and is Fake News the worst of the lot is Alex Marlow a total loser . Watch or listen to Fault Lines with Stranahahn and Nixon instead probably the best show of its kind. Stranahahn fired by Breitbart for being too good.	OFF
I hate lexus, little bitch dog	OFF
@USER @USER Liberals will melt 😂 😂 😂	NOT
@USER He obviously isn’t boycotting @USER	NOT
@USER @USER She is probs busy over school or something	NOT
The Shidh Niggas Say #NiggasBeLike	OFF
@USER Hillary was counting chickens before they were hatched remember?	NOT
If you just think of me as an option you might as well get the hell out of my way.	OFF
God damn it Pittsburg is so boring! \ud83d\ude47	OFF
@USER @USER and I agree completely	NOT
White Chicks	NOT
@USER @USER @USER Be there with Bells on 👍✌️❤️	NOT
@USER maybe ur not counting live albums	NOT
@USER Wsu women at their finest ;)	NOT
@USER and if you need anything, I'm here as well. We can get through it together.	NOT
Some people are so fucking ignorant when I comes to grammar. Delete your social networks please.	OFF
Kylie comes back tomorrow.... #killme	OFF
I spend sooooo much money on food	NOT
$25 an hour today! 54 work hours later and my week is done.	NOT
Bumper sticker - 'One cat away from being the crazy cat lady' Why would you be proud of that?	OFF
@USER Hopefully So Then I Can Move In \ud83d\ude0a	NOT
I don't think I could ever be friends with someone I've dated for awhile \ud83d\ude45	NOT
@USER show me!	NOT
\Can't turn nothing into something\	NOT
Getting freckles on my face yay	NOT
I'm still awkwardly eating these orange slices	NOT
Work is so busy today.... \ud83d\ude34	NOT
Dude what the fuck	OFF
I'm about to go for a run.... Need yo clear my thoughts	NOT
@USER my school bunch of Mexican swag fags and whores who are prego and shiz.	OFF
Im done.\ud83d\ude2d\ud83d\ude2a\ud83d\ude23\ud83d\ude45	NOT
@USER He is now full Oompa Loompa	NOT
Ojala Estuviera Aqui Mi Abuelita Para Decirme Lo Mucho Que He Crecido \ud83d\ude2d\ud83d\udc94	NOT
Finally at the mall	NOT
I just love when people tweet off of my phone \ud83d\ude11	NOT
@USER doesnt know how to respond. #WhitePeopleProblems	OFF
@USER Have to get it how you live out here.lol	NOT
Camp is a genius	NOT
Why am I hot today? Did I do drugs? I don't get it.	NOT
@USER Her eyes look “cockeyed” to me.	OFF
he said \so many bitches want your spot\ so i said \give it to them\ \ud83d\udcaf	OFF
@USER \ud83d\ude02 okay tough guy.	NOT
@USER @USER nah, my flight for Nashville leaves in 45	NOT
YEAHHHHHHHHHH... Wait no... Why am i up this fucking.. Early? ... Someone #hmu	OFF
My girl is the best!	NOT
It took everything I had in me to set the one that mattered free, just to watch you rot, crawl back, and flee, again.	OFF
now that sucks -.-	OFF
@USER thank you! :) just remember #thriftshopforlife	NOT
blonde eyelashes are so ugly	OFF
@USER I will come with.	NOT
Our teacher just told us not the bullshit our paper on accident	OFF
@USER @USER @USER I am sure he is doing that in his organization.   Also respect is a two way street. Law enforcement  job is to protect  and SERVE its citizens.  It like they miss that part .	NOT
@USER bitch that wasn't a typo \ud83d\ude02	OFF
OMFG I hate being a girl when its the time of the month	OFF
I can't find houstanatlantavegas?! @USER @USER	NOT
@USER Hopefully this kind of outrageous behavior will motivate Senator Collins to vote FOR the appointment of Judge Kavanaugh.  Disgraceful libtards.	OFF
If guys can wake up and just put in shoes and a sweater, so can i	NOT
@USER you should have come with me! Five weeks will fly by!	NOT
.idek u why tf would iLet u get on my instagram !	NOT
@USER Glad no one watches her!	NOT
Always tweet in class	NOT
as i was walking out of the library, a man with his eye brows have shaven off blew his smoke in my face and idek who he is like ok	NOT
She told you lies and you trust that bitch	OFF
@USER Call ya after dinner dude.	NOT
You know I'd like to invite you over, but I'm afraid you're so hot you'll skyrocket my air-conditioning bill	NOT
American Gangster was cool also	NOT
@USER Damn Tommy. So sorry to read about Joey. Sending good vibes. I was devastated when we lost our first bulldog.	OFF
@USER The NRA is now intimidated by a British cartoon. They should stay out of European animation ethics unless they want all of Europe weighing in on gun control.	NOT
Shut the hell up OMG	OFF
Im tired of holding up your backup plans	NOT
I bruise so easy.. whhhhy.	NOT
@USER WiFi- Free	NOT
"@USER Agree! She is THE rock star for the ages. Proof? I'm old and love Pink. Her So What"" video is hilarious and brimming with strong woman attitude. And, she can actually sing as opposed to most of the wannabes out there now. THE BEST!"""	NOT
The guy at met at Ben Lippen tonight&gt;&gt;&gt;&gt; \ud83d\ude02\ud83d\ude02 why can't everyone be like you	NOT
@USER Gotta admit...she’s stacked.	NOT
@USER Don't you have to have some proof?🤔	NOT
@USER @USER Conservatives only care about democracy when it's their opinions and so called racist rights are in jeopardy. Anyone else they don't give a shit about. It's sad.	OFF
Sloppy at html	NOT
Hiccups. I hate them	OFF
Can't wait for Mexican tomorrow with @USER \ud83d\ude0a	NOT
@USER but yall are still in it right	NOT
Trump’s border wall will never happen. #MAGA #BlueWave2018 URL	NOT
time to go walking \u263a\ud83d\udeb6	NOT
Up here poking his lips out spitting .	NOT
@USER are you coming to the basketball game friday	NOT
Can I Not Wear A Beanie Without Someone Pulling It Off My Head?!?!? #frustration	NOT
@USER absolutely correct on every comment. Ashamed.	NOT
@USER *fingers crossed* she is enjoying school but going...konjam sad and little tears.  no tanrums though...	NOT
if youu screwing someone , should they get youu a vday gift ?	OFF
@USER who did	NOT
@USER wow. #k	NOT
@USER @USER @USER That’s a people Chicago hell gun control works in their town	OFF
@USER call me Abigail and you're never touching me again	NOT
\u201c@notirochela: jajajajaja...! Le lanzaron un libro de Geograf\u00eda a Nicol\u00e1s y pens\u00f3 que era un atentado\u201d	NOT
@USER COME MAKE ME PRETTY.\ud83d\udc95	NOT
@USER Because I never would have thought you would listen to that.	NOT
I miss my runway team yo I really do!	NOT
@USER adventure time boy .	NOT
@USER @USER @USER That is actually a compliment since she is one of the biggest artists out today. Thanks 😃	NOT
Never told anyone that before \ud83d\ude4a	NOT
Daisy needs to stop fucking screenshotting my snapchats	OFF
ARS KK7X - Rathdrum, ID |\nWeather Underground KIDRATH3\nCurrent Temperature 46.6 F,\nHumidity 77% ,\nWind 0.0 MPH\nDirection 0\n#weather	NOT
The new directv box it like as big as my phone #nojoke	NOT
I'm actually feelin some good ol rain!!! #springiscoming \ud83c\udf37\ud83c\udf38\ud83c\udf40\ud83c\udf3a\ud83c\udf3b\ud83c\udf44\ud83c\udf3e\ud83c\udf3f\ud83c\udf43\ud83c\udf3c\ud83c\udf33	NOT
Dear Sweeps,\n\nThanks to you all my friends are too busy to be social, super stressed out and are not fun this month. \n\nSincerely,\nTrent	NOT
Homemade smoothies&gt;&gt;&gt;	NOT
@USER maybe.	NOT
@USER He’s talking as though Pres. Trump if failing at every turn. Actuality is totally opposite. Get a grip you fool!	OFF
@USER heyyy Alston!!!	NOT
They still up 3-1 no way rockets will come back lol	NOT
it's official! majoring in Finance and minoring in Health Science- first epiphany of the year.	NOT
@USER I hope someone finds those forms we filled out	NOT
@USER @USER She doesn't support stand you ground or arming teachers. Gun control. Idaho believes in gun rights.   Zero chance.	NOT
@USER @USER @USER @USER @USER @USER My Dad didn’t die so ANYONE could disrespect the fabric &amp; Country he fought4. OUR Flag&amp;Country are inseparable both defended with human blood &amp;those who disrespect the flag disrespect the country! YOU ARE TO DEFEND THE FLAG &amp; THE COUNTRY you served under &amp; took oath 2defend.	NOT
@USER ever see the original documentary?	NOT
Every time I tell my parents my uncles a low life fucking loser living in our basement they stick up for him and defend him..	OFF
The new song \she work it\ will be out in 40 minutes !	NOT
back to Gainesville.	NOT
@USER ahhh ur mind!!! she IS ur dorter!!	NOT
Accidentally falling asleep super early then waking up in the middle of the night ready to a gallivant around is super depressing \ud83d\ude11	NOT
@USER their still arguing hahah	NOT
its basically impossible for me to get out of bed this morning	NOT
I don't know how you do what you do	NOT
I'm drained ! Sleep now work in the morning	NOT
@USER Holy shit which sears?	OFF
is it 2:21 yet?	NOT
I miss my old friends \ud83d\ude14	NOT
\@bhadddarkbone2: \u201c@Come_up_boy_: Hungry af\u201dso\feed me lol	NOT
@USER bb, I love you too! I just have a hell of a way of showing it. \ud83d\ude12 lol	NOT
@USER apparently. I have to watch myself around you when drinking.	NOT
@USER He blocked me a long time ago after one response that called him out for lying.  He's an idiot who thinks his $hit don't stick and loves saying stupid stuff to get liberals to love him.  A complete douchebag.	OFF
@USER @USER @USER He is a big lump of —-I agree 100%	NOT
Idk man I'm just tired and hungry	NOT
@USER She is unhinged and not to be taken seriously by anybody.	OFF
@USER Barely a month on Twitter and your chatting it up like an old pro!! Have a great weekend!! :-)	NOT
@USER @USER He'll shoot me, after he feeds me lol	OFF
I ponder how some people's conscious are clear for the things they do.	NOT
You're going nowhere in life. Sad, but true. That case of beer everyday will always be your number one priority.	NOT
I wouldn't give up all the good memories for any amount of money	NOT
@USER I was definitely drunk as shit	OFF
@USER Hola! Est\u00e1 usted hablando de \Banda Los Sebastianes\????	NOT
Clearly..	NOT
@USER the grind nevvva stops	NOT
Wow jul that tweet was true as fuck bro lol	OFF
Lunch with dad, do a little practice, then play some golf. Day in the life of the dream	NOT
Good luck to the Rustin wrestlers today! #win #tournament	NOT
@USER I have never Skyped with Wa before if you are interested in Skyping with ct! Message me!	NOT
@USER don't worry you don't have to call me sister	NOT
so excited for spring break\ud83d\ude0e	NOT
\ud83d\ude10\ud83d\udd2b	NOT
So don't you worry. Baby you got me\ud83d\ude0d	NOT
Late like the evening sun, I sink to the ground. But I'll keep my promises, I won't let you down.	NOT
I live life so carefree	NOT
\I'm not going to be controversial today because I know you Americans are very sensitive and you carry a lot of guns.\ #whitman2013	NOT
\u201c@OhMrWonka: Right now, Twitter is the only social network that your parents haven't ruined.\u201d @USER	NOT
@USER Ugh that sucks!!! At least you have your wallet	OFF
This week is going too slow...where is the fast forward button?	NOT
Where all the good guys at . \ud83d\ude12	NOT
@USER @USER you took a sip of your trusty vault 13 canteen	NOT
@USER @USER I'll answer for You!!  when you have a different opinion to them you're a racist...when they lose an argument you're a racist...if you love Britain you're a racist...liberals are week people...it takes a strong person to to not be one of the sheep	OFF
@USER He ruined the brand for what? Kaepernick?	NOT
@USER @USER @USER #gag	NOT
I'm so thankful to get two beach vacations every summer\ud83d\ude4f\u263a #Blessed	NOT
Funny how everything changed once you got all that you wanted.. Nothing was ever the same.. \ud83c\udfb6 #theworst #idontneedyou	NOT
\u201c@Enrique562z: Life's a bitch and then you die, that's why I get high\u201d why not get crossfaded?	OFF
\People who cannot find time for recreation are obliged sooner or later to find time for illness\ #fact	NOT
Cania lurking lml	NOT
Twitter is so funny today idek	NOT
@USER sure why not? DM me	NOT
Fool me twice that's my bad	OFF
I must be the person least excited about Halloween.	NOT
@USER @USER @USER Oh yeah another cracking offering from @USER 😂🤣😂🤣 URL	NOT
I feel like I should say something to that effect to the person, but there's no way to say it that doesn't just sound terribly weird.	NOT
@USER Desirable? Give me a woman over 30 anytime over a girl in her 20s anyday. To much to teach them and you can't relate on a higher level. You are beautiful and any man would be lucky to have you.	NOT
@USER dementia set in at the 17 second mark or was it the 0 mark? What's that 0 for?!	NOT
@USER @USER @USER @USER @USER Dad's army	NOT
you know that kid that can't wait to eat their food until after they leave the grocery store? #YeahThatsMe #ImAChild	NOT
